#chr	spos	epos	feature	size	color	ChrCopy
1	97588830	97683745	0	1	#0173b2	1
1	97683997	97792597	0	1	#0173b2	1
1	97793775	97878995	0	1	#0173b2	1
1	97880453	97991219	0	1	#0173b2	1
1	97991606	98091798	0	1	#0173b2	1
1	98093880	98267756	0	1	#0173b2	1
1	98268137	98407722	0	1	#0173b2	1
1	98413221	98638842	0	1	#0173b2	1
1	98639563	98803700	0	1	#0173b2	1
1	98803940	98949968	0	1	#d55e00	1
1	98952064	99191063	0	1	#d55e00	1
1	99191881	99397489	0	1	#d55e00	1
1	99397608	99549327	0	1	#d55e00	1
1	99549703	99688534	0	1	#d55e00	1
1	99688793	99817412	0	1	#d55e00	1
1	99821746	99971142	0	1	#0173b2	1
1	99972316	100118418	0	1	#0173b2	1
1	100118812	100270993	0	1	#0173b2	1
1	100271638	100435320	0	1	#0173b2	1
1	100438387	100720438	0	1	#0173b2	1
1	100723371	100933404	0	1	#0173b2	1
1	100933576	101051656	0	1	#0173b2	1
1	101051786	101226161	0	1	#0173b2	1
1	101227911	101453655	0	1	#0173b2	1
1	101455409	101659343	0	1	#0173b2	1
1	101659430	101754818	0	1	#0173b2	1
1	101756469	101861283	0	1	#0173b2	1
1	101861425	101984010	0	1	#0173b2	1
1	101986223	102121319	0	1	#0173b2	1
1	102122249	102266452	0	1	#0173b2	1
1	102267811	102387881	0	1	#0173b2	1
1	102387973	102555820	0	1	#0173b2	1
1	102560577	102734951	0	1	#0173b2	1
1	102739310	102921436	0	1	#0173b2	1
1	102921855	103126686	0	1	#0173b2	1
1	103127054	103357812	0	1	#0173b2	1
1	103360951	103551918	0	1	#0173b2	1
1	103552763	103747086	0	1	#cc78bc	1
1	103748089	104345514	0	1	#0173b2	1
1	104346264	104522875	0	1	#0173b2	1
1	104523918	104726965	0	1	#0173b2	1
1	104727130	104865231	0	1	#cc78bc	1
1	104865285	104988625	0	1	#0173b2	1
1	104988678	105173442	0	1	#0173b2	1
1	105173651	105306516	0	1	#0173b2	1
1	105306752	105515190	0	1	#0173b2	1
1	105516008	105696427	0	1	#0173b2	1
1	105697741	105879006	0	1	#0173b2	1
1	105879922	106040066	0	1	#0173b2	1
1	106041455	106197554	0	1	#0173b2	1
1	106197676	106384094	0	1	#0173b2	1
1	106384407	106619655	0	1	#0173b2	1
1	106620227	106789116	0	1	#0173b2	1
1	106790693	106950109	0	1	#0173b2	1
1	106950380	107141751	0	1	#0173b2	1
1	107142170	107321785	0	1	#cc78bc	1
1	107329273	107501011	0	1	#0173b2	1
1	107501181	107672301	0	1	#0173b2	1
1	107673332	107822049	0	1	#0173b2	1
1	107822185	107961196	0	1	#0173b2	1
1	107962328	108073587	0	1	#0173b2	1
1	108073844	108218925	0	1	#0173b2	1
1	108221629	108355072	0	1	#0173b2	1
1	108356000	108506280	0	1	#0173b2	1
1	108508365	108645143	0	1	#0173b2	1
1	108646017	108875036	0	1	#0173b2	1
1	108876270	109197351	0	1	#0173b2	1
1	109198107	109368762	0	1	#0173b2	1
1	109369065	109483975	0	1	#0173b2	1
1	109485991	109686967	0	1	#0173b2	1
1	109689314	109806442	0	1	#0173b2	1
1	109806834	110019439	0	1	#0173b2	1
1	110019585	110176560	0	1	#0173b2	1
1	110177848	110324792	0	1	#0173b2	1
1	110325478	110430710	0	1	#0173b2	1
1	110431378	110547738	0	1	#0173b2	1
1	110549865	110700537	0	1	#0173b2	1
1	110701071	110802146	0	1	#0173b2	1
1	110803843	110950277	0	1	#0173b2	1
1	110950439	111036534	0	1	#0173b2	1
1	111036717	111116199	0	1	#0173b2	1
1	111116752	111250512	0	1	#0173b2	1
1	111250619	111389792	0	1	#0173b2	1
1	111392677	111570824	0	1	#0173b2	1
1	111571080	111758446	0	1	#0173b2	1
1	111759529	111851171	0	1	#0173b2	1
1	111851233	111928394	0	1	#0173b2	1
1	111929295	112042195	0	1	#0173b2	1
1	112042222	112135194	0	1	#0173b2	1
1	112135958	112290751	0	1	#0173b2	1
1	112291061	112385423	0	1	#0173b2	1
1	112385547	112481502	0	1	#0173b2	1
1	112483722	112575961	0	1	#0173b2	1
1	112576014	112707208	0	1	#0173b2	1
1	112707866	112848300	0	1	#0173b2	1
1	112848616	112983078	0	1	#0173b2	1
1	112984369	113106794	0	1	#0173b2	1
1	113113194	113338299	0	1	#0173b2	1
1	113338416	113547068	0	1	#0173b2	1
1	113547276	113741048	0	1	#0173b2	1
1	113742121	113865524	0	1	#0173b2	1
1	113865778	114128124	0	1	#0173b2	1
1	114129474	114417843	0	1	#0173b2	1
1	114418205	114578009	0	1	#0173b2	1
1	114578650	114666685	0	1	#0173b2	1
1	114667764	114749024	0	1	#0173b2	1
1	114749081	114838680	0	1	#0173b2	1
1	114840677	115004838	0	1	#0173b2	1
1	115010869	115259599	0	1	#0173b2	1
1	115259768	115525102	0	1	#0173b2	1
1	115527035	115674935	0	1	#0173b2	1
1	115674952	115823387	0	1	#0173b2	1
1	115824515	115921355	0	1	#0173b2	1
1	115921364	116154612	0	1	#0173b2	1
1	116154831	116251296	0	1	#0173b2	1
1	116251822	116363830	0	1	#0173b2	1
1	116363927	116502789	0	1	#0173b2	1
1	116503161	116671061	0	1	#0173b2	1
1	116673674	116789034	0	1	#0173b2	1
1	116790601	116951326	0	1	#0173b2	1
1	116952527	117137580	0	1	#0173b2	1
1	117141361	117312323	0	1	#0173b2	1
1	117312529	117477241	0	1	#0173b2	1
1	117477252	117574125	0	1	#0173b2	1
1	117574521	117690272	0	1	#0173b2	1
1	117690758	117809503	0	1	#0173b2	1
1	117809686	118030256	0	1	#0173b2	1
1	118030371	118169463	0	1	#0173b2	1
1	118172538	118328656	0	1	#0173b2	1
1	118329209	118538078	0	1	#0173b2	1
1	118549117	118814176	0	1	#0173b2	1
1	118815799	118985435	0	1	#0173b2	1
1	118985592	119147885	0	1	#0173b2	1
1	119148468	119363847	0	1	#0173b2	1
1	119367030	119516375	0	1	#0173b2	1
1	119517747	119728605	0	1	#0173b2	1
1	119729171	119870802	0	1	#0173b2	1
1	119871977	120008136	0	1	#0173b2	1
1	120009049	120144172	0	1	#0173b2	1
1	120145530	120274455	0	1	#0173b2	1
1	120275063	120419488	0	1	#0173b2	1
1	120420048	121309556	0	1	#0173b2	1
1	121311347	145481372	0	1	#0173b2	1
1	145483054	145676673	0	1	#0173b2	1
1	145683323	146590236	0	1	#0173b2	1
1	146591502	146694922	0	1	#0173b2	1
1	146695327	146892956	0	1	#0173b2	1
1	146893373	147037546	0	1	#0173b2	1
1	147037604	147189299	0	1	#0173b2	1
1	147190745	147318867	0	1	#0173b2	1
1	147320518	147826658	0	1	#0173b2	1
1	147826789	149938745	0	1	#0173b2	1
1	149941632	150168455	0	1	#0173b2	1
1	150174366	150448688	0	1	#0173b2	1
1	150451810	150668799	0	1	#0173b2	1
1	150669952	150955820	0	1	#0173b2	1
1	150956829	151112483	0	1	#0173b2	1
1	151115997	151316161	0	1	#0173b2	1
1	151316324	151487331	0	1	#0173b2	1
1	151488782	151675414	0	1	#0173b2	1
1	151675486	151809342	0	1	#0173b2	1
1	151810242	152005482	0	1	#0173b2	1
1	152006310	152195428	0	1	#0173b2	1
1	152195533	152382062	0	1	#0173b2	1
1	152382120	152514826	0	1	#0173b2	1
1	152515814	152692803	0	1	#0173b2	1
1	152693043	152832831	0	1	#0173b2	1
1	152834849	152944937	0	1	#0173b2	1
1	152945310	153072320	0	1	#0173b2	1
1	153073420	153210760	0	1	#0173b2	1
1	153210808	153339314	0	1	#0173b2	1
1	153339782	153493800	0	1	#0173b2	1
1	153495244	153634058	0	1	#0173b2	1
1	153634719	153820643	0	1	#0173b2	1
1	153820986	153989774	0	1	#0173b2	1
1	153990890	154270288	0	1	#0173b2	1
1	154270877	154432877	0	1	#0173b2	1
1	154432948	154602784	0	1	#0173b2	1
1	154603109	154726242	0	1	#0173b2	1
1	154726546	154795790	0	1	#0173b2	1
1	154796342	154941263	0	1	#0173b2	1
1	154941593	155130391	0	1	#0173b2	1
1	155131673	155316649	0	1	#0173b2	1
1	155334090	155743310	0	1	#0173b2	1
1	155750736	156015912	0	1	#0173b2	1
1	156019075	156198994	0	1	#0173b2	1
1	156200366	156360429	0	1	#0173b2	1
1	156361092	156524221	0	1	#0173b2	1
1	156525023	156648923	0	1	#0173b2	1
1	156650160	156792842	0	1	#0173b2	1
1	156792944	156902259	0	1	#0173b2	1
1	156902281	157059562	0	1	#0173b2	1
1	157060544	157172265	0	1	#0173b2	1
1	157176781	157324683	0	1	#0173b2	1
1	157324833	157434626	0	1	#0173b2	1
1	157434730	157537967	0	1	#0173b2	1
1	157538612	157696144	0	1	#0173b2	1
1	157700389	157865947	0	1	#0173b2	1
1	157868527	157988119	0	1	#0173b2	1
1	157988389	158075847	0	1	#0173b2	1
1	158076711	158281899	0	1	#0173b2	1
1	158290577	158410317	0	1	#0173b2	1
1	158412023	158554914	0	1	#0173b2	1
1	158556301	158662224	0	1	#0173b2	1
1	158662504	158746336	0	1	#0173b2	1
1	158746678	158871570	0	1	#0173b2	1
1	158875051	159003423	0	1	#0173b2	1
1	159003541	159173144	0	1	#0173b2	1
1	159173887	159378594	0	1	#0173b2	1
1	159386556	159579991	0	1	#0173b2	1
1	159581387	159728127	0	1	#0173b2	1
1	159732811	159828613	0	1	#0173b2	1
1	159829535	159936733	0	1	#0173b2	1
1	159938993	160063385	0	1	#0173b2	1
1	160063531	160145298	0	1	#cc78bc	1
1	160145707	160317120	0	1	#0173b2	1
1	160318273	160428287	0	1	#0173b2	1
1	160428832	160590765	0	1	#0173b2	1
1	160591997	160702475	0	1	#0173b2	1
1	160702642	160807715	0	1	#0173b2	1
1	160808668	160950966	0	1	#0173b2	1
1	160951832	161126705	0	1	#0173b2	1
1	161129159	161254957	0	1	#0173b2	1
1	161254996	161331210	0	1	#0173b2	1
1	161331657	161593468	0	1	#0173b2	1
1	161593831	161725234	0	1	#0173b2	1
1	161732448	161959400	0	1	#0173b2	1
1	161959460	162047146	0	1	#0173b2	1
1	162048621	162182677	0	1	#0173b2	1
1	162182711	162309279	0	1	#0173b2	1
1	162309314	162387603	0	1	#0173b2	1
1	162387704	162545791	0	1	#0173b2	1
1	162546427	162682569	0	1	#0173b2	1
1	162684359	162825837	0	1	#0173b2	1
1	162826331	162915993	0	1	#0173b2	1
1	162918233	163039491	0	1	#cc78bc	1
1	163039575	163175459	0	1	#cc78bc	1
1	163175511	163325568	0	1	#0173b2	1
1	163326601	163444763	0	1	#0173b2	1
1	163445375	163538237	0	1	#0173b2	1
1	163538248	163782599	0	1	#0173b2	1
1	163783586	163941245	0	1	#cc78bc	1
1	163942372	164133434	0	1	#0173b2	1
1	164133948	164307837	0	1	#0173b2	1
1	164308232	164454930	0	1	#0173b2	1
1	164456024	164586146	0	1	#0173b2	1
1	164586675	164693143	0	1	#0173b2	1
1	164694140	164812653	0	1	#0173b2	1
1	164813307	164967360	0	1	#0173b2	1
1	164968524	165105457	0	1	#0173b2	1
1	165105745	165195664	0	1	#de8f05	1
1	165196183	165317717	0	1	#0173b2	1
1	165317732	165409095	0	1	#de8f05	1
1	165410468	165510312	0	1	#de8f05	1
1	165511848	165619712	0	1	#de8f05	1
1	165620162	165743081	0	1	#de8f05	1
1	165758106	165904700	0	1	#de8f05	1
1	165905436	166048979	0	1	#de8f05	1
1	166049270	166258055	0	1	#de8f05	1
1	166260511	166421078	0	1	#de8f05	1
1	166422968	166546775	0	1	#de8f05	1
1	166546851	166698577	0	1	#de8f05	1
1	166699135	166867771	0	1	#de8f05	1
1	166874252	167038523	0	1	#0173b2	1
1	167040788	167125594	0	1	#0173b2	1
1	167126036	167259755	0	1	#0173b2	1
1	167259781	167462705	0	1	#0173b2	1
1	167463906	167535689	0	1	#0173b2	1
1	167536208	167637633	0	1	#0173b2	1
1	167637763	167713648	0	1	#0173b2	1
1	167715397	167807051	0	1	#0173b2	1
1	167808146	167985345	0	1	#0173b2	1
1	167985559	168159262	0	1	#0173b2	1
1	168159333	168300075	0	1	#0173b2	1
1	168301707	168391067	0	1	#0173b2	1
1	168392286	168524457	0	1	#0173b2	1
1	168524513	168633123	0	1	#0173b2	1
1	168633890	168725876	0	1	#0173b2	1
1	168727128	168874910	0	1	#0173b2	1
1	168876042	168982164	0	1	#0173b2	1
1	168982215	169088132	0	1	#0173b2	1
1	169088314	169317591	0	1	#0173b2	1
1	169318164	169493895	0	1	#0173b2	1
1	169493953	169574261	0	1	#0173b2	1
1	169574503	169696946	0	1	#0173b2	1
1	169698789	169830115	0	1	#0173b2	1
1	169834216	170093425	0	1	#0173b2	1
1	170096727	170224999	0	1	#0173b2	1
1	170225077	170441934	0	1	#0173b2	1
1	170443579	170636630	0	1	#0173b2	1
1	170636705	170822342	0	1	#0173b2	1
1	170822682	170958136	0	1	#0173b2	1
1	170958464	171081914	0	1	#0173b2	1
1	171082287	171168545	0	1	#0173b2	1
1	171168584	171238786	0	1	#0173b2	1
1	171238986	171357250	0	1	#0173b2	1
1	171358368	171511442	0	1	#0173b2	1
1	171511719	171652664	0	1	#0173b2	1
1	171652759	171788730	0	1	#0173b2	1
1	171788782	171979984	0	1	#0173b2	1
1	171980159	172175115	0	1	#0173b2	1
1	172179284	172359879	0	1	#0173b2	1
1	172360695	172497874	0	1	#0173b2	1
1	172498216	172677645	0	1	#cc78bc	1
1	172678033	172930064	0	1	#cc78bc	1
1	172934339	173063219	0	1	#cc78bc	1
1	173064200	173133168	0	1	#0173b2	1
1	173133259	173286808	0	1	#cc78bc	1
1	173297704	173461793	0	1	#0173b2	1
1	173465265	173725101	0	1	#cc78bc	1
1	173725878	173997531	0	1	#0173b2	1
1	174000600	174257958	0	1	#cc78bc	1
1	174258877	174586227	0	1	#0173b2	1
1	174592050	174943645	0	1	#0173b2	1
1	174946115	175103107	0	1	#0173b2	1
1	175104674	175210533	0	1	#0173b2	1
1	175218819	175361628	0	1	#cc78bc	1
1	175362638	175462795	0	1	#0173b2	1
1	175465460	175581146	0	1	#cc78bc	1
1	175581569	175688679	0	1	#cc78bc	1
1	175690511	175838048	0	1	#cc78bc	1
1	175839234	176076134	0	1	#cc78bc	1
1	176077110	176401190	0	1	#cc78bc	1
1	176401478	176613063	0	1	#cc78bc	1
1	176627864	176835572	0	1	#cc78bc	1
1	176837035	177035250	0	1	#cc78bc	1
1	177037370	177237533	0	1	#cc78bc	1
1	177239854	177413907	0	1	#cc78bc	1
1	177413975	177614595	0	1	#cc78bc	1
1	177617650	177750489	0	1	#cc78bc	1
1	177751488	177843620	0	1	#cc78bc	1
1	177844043	177938437	0	1	#cc78bc	1
1	177938712	178064544	0	1	#cc78bc	1
1	178066308	178299754	0	1	#cc78bc	1
1	178302956	178535799	0	1	#cc78bc	1
1	178537717	178684998	0	1	#cc78bc	1
1	178685866	178922934	0	1	#cc78bc	1
1	178923425	179050593	0	1	#cc78bc	1
1	179051300	179264764	0	1	#cc78bc	1
1	179267783	179460806	0	1	#cc78bc	1
1	179461158	179633040	0	1	#cc78bc	1
1	179633557	179774738	0	1	#cc78bc	1
1	179775323	179974632	0	1	#cc78bc	1
1	179977916	180157567	0	1	#cc78bc	1
1	180157593	180233602	0	1	#cc78bc	1
1	180233647	180462683	0	1	#cc78bc	1
1	180465429	180600599	0	1	#cc78bc	1
1	180600970	180883455	0	1	#cc78bc	1
1	180885430	181009135	0	1	#cc78bc	1
1	181010821	181126159	0	1	#cc78bc	1
1	181126503	181243009	0	1	#cc78bc	1
1	181243385	181360842	0	1	#cc78bc	1
1	181361395	181487497	0	1	#cc78bc	1
1	181488270	181597047	0	1	#d55e00	1
1	181597789	181759657	0	1	#d55e00	1
1	181765211	181941812	0	1	#d55e00	1
1	181951409	182112972	0	1	#d55e00	1
1	182113557	182262734	0	1	#d55e00	1
1	182262763	182386012	0	1	#d55e00	1
1	182387181	182537494	0	1	#d55e00	1
1	182537962	182652894	0	1	#d55e00	1
1	182655257	182854017	0	1	#d55e00	1
1	182854200	183105105	0	1	#d55e00	1
1	183105534	183213463	0	1	#d55e00	1
1	183214426	183384125	0	1	#d55e00	1
1	183384796	183593328	0	1	#d55e00	1
1	183594073	183802008	0	1	#d55e00	1
1	183804680	183930749	0	1	#d55e00	1
1	183931812	184056745	0	1	#cc78bc	1
1	184058359	184240172	0	1	#d55e00	1
1	184240301	184411577	0	1	#cc78bc	1
1	184412047	184597660	0	1	#cc78bc	1
1	184597752	184794644	0	1	#0173b2	1
1	184795779	184963878	0	1	#0173b2	1
1	184964347	185235535	0	1	#0173b2	1
1	185235970	185410975	0	1	#cc78bc	1
1	185411016	185529931	0	1	#0173b2	1
1	185530383	185707213	0	1	#0173b2	1
1	185709018	185913187	0	1	#0173b2	1
1	185915271	186159684	0	1	#0173b2	1
1	186161417	186351104	0	1	#0173b2	1
1	186353215	186601141	0	1	#0173b2	1
1	186602017	186818943	0	1	#0173b2	1
1	186822147	186969569	0	1	#0173b2	1
1	186969740	187104186	0	1	#0173b2	1
1	187107788	187312100	0	1	#0173b2	1
1	187312447	187443751	0	1	#0173b2	1
1	187444151	187588239	0	1	#0173b2	1
1	187589917	187744623	0	1	#0173b2	1
1	187746117	187894191	0	1	#0173b2	1
1	187895938	188114328	0	1	#0173b2	1
1	188114531	188347473	0	1	#0173b2	1
1	188354356	188609111	0	1	#0173b2	1
1	188613133	188767823	0	1	#0173b2	1
1	188767850	188978195	0	1	#0173b2	1
1	188978500	189223111	0	1	#0173b2	1
1	189223711	189469295	0	1	#0173b2	1
1	189470853	189698614	0	1	#0173b2	1
1	189699413	189883637	0	1	#0173b2	1
1	189883978	190022936	0	1	#0173b2	1
1	190023895	190305151	0	1	#0173b2	1
1	190306342	190506759	0	1	#0173b2	1
1	190510559	190681824	0	1	#0173b2	1
1	190682509	190894392	0	1	#0173b2	1
1	190895591	191166862	0	1	#0173b2	1
1	191167624	191433488	0	1	#0173b2	1
1	191433809	191623861	0	1	#0173b2	1
1	191624744	191863963	0	1	#0173b2	1
1	191864684	192114806	0	1	#0173b2	1
1	192120892	192378979	0	1	#0173b2	1
1	192385929	192551624	0	1	#0173b2	1
1	192551676	192696582	0	1	#0173b2	1
1	192697180	192900657	0	1	#0173b2	1
1	192901410	193167768	0	1	#0173b2	1
1	193173026	193449044	0	1	#0173b2	1
1	193449584	193630607	0	1	#0173b2	1
1	193630992	193809519	0	1	#0173b2	1
1	193809904	193951645	0	1	#0173b2	1
1	193952059	194100972	0	1	#0173b2	1
1	194102934	194314987	0	1	#0173b2	1
1	194316837	194478122	0	1	#0173b2	1
1	194482352	194692140	0	1	#0173b2	1
1	194695468	194898940	0	1	#0173b2	1
1	194899193	195113984	0	1	#0173b2	1
1	195114458	195316969	0	1	#0173b2	1
1	195317820	195507334	0	1	#0173b2	1
1	195509680	195726471	0	1	#0173b2	1
1	195726862	195914273	0	1	#0173b2	1
1	195914876	196045790	0	1	#0173b2	1
1	196046482	196238146	0	1	#0173b2	1
1	196240120	196485886	0	1	#0173b2	1
1	196486187	196700791	0	1	#0173b2	1
1	196700914	197026265	0	1	#0173b2	1
1	197026289	197227033	0	1	#0173b2	1
1	197234273	197471350	0	1	#0173b2	1
1	197472057	197687255	0	1	#0173b2	1
1	197688956	197910545	0	1	#0173b2	1
1	197910646	198026579	0	1	#0173b2	1
1	198026675	198270387	0	1	#0173b2	1
1	198271296	198451604	0	1	#0173b2	1
1	198453920	198587504	0	1	#0173b2	1
1	198588518	198764684	0	1	#0173b2	1
1	198764770	198971748	0	1	#0173b2	1
1	198973680	199155879	0	1	#0173b2	1
1	199158644	199315719	0	1	#0173b2	1
1	199316227	199481478	0	1	#0173b2	1
1	199485155	199662710	0	1	#0173b2	1
1	199664562	199893580	0	1	#0173b2	1
1	199895709	200066478	0	1	#0173b2	1
1	200066752	200170353	0	1	#0173b2	1
1	200171408	200344939	0	1	#0173b2	1
1	200347489	200511466	0	1	#0173b2	1
1	200511522	200682721	0	1	#0173b2	1
1	200684877	200884698	0	1	#0173b2	1
1	200885246	201034536	0	1	#0173b2	1
1	201035429	201100482	0	1	#0173b2	1
1	201101039	201171283	0	1	#0173b2	1
1	201172179	201274318	0	1	#0173b2	1
1	201275442	201354771	0	1	#0173b2	1
1	201355522	201451146	0	1	#0173b2	1
1	201451852	201543801	0	1	#0173b2	1
1	201544645	201645609	0	1	#0173b2	1
1	201645660	201780786	0	1	#0173b2	1
1	201782071	201913763	0	1	#0173b2	1
1	201915658	202012595	0	1	#0173b2	1
1	202013757	202123695	0	1	#0173b2	1
1	202124001	202222338	0	1	#0173b2	1
1	202224520	202547101	0	1	#0173b2	1
1	202547922	202702353	0	1	#0173b2	1
1	202703408	202888401	0	1	#0173b2	1
1	202890605	203014883	0	1	#0173b2	1
1	203016320	203130671	0	1	#0173b2	1
1	203131285	203209745	0	1	#0173b2	1
1	203209770	203334114	0	1	#0173b2	1
1	203334279	203455442	0	1	#0173b2	1
1	203455838	203557039	0	1	#0173b2	1
1	203558187	203696513	0	1	#0173b2	1
1	203698379	203905103	0	1	#0173b2	1
1	203907135	204030893	0	1	#0173b2	1
1	204031233	204125089	0	1	#0173b2	1
1	204125987	204245347	0	1	#0173b2	1
1	204246106	204358996	0	1	#0173b2	1
1	204359177	204537122	0	1	#0173b2	1
1	204537738	204685860	0	1	#0173b2	1
1	204687871	204847819	0	1	#0173b2	1
1	204848361	204955329	0	1	#0173b2	1
1	204955702	205034434	0	1	#0173b2	1
1	205034488	205225285	0	1	#0173b2	1
1	205225457	205340259	0	1	#0173b2	1
1	205340269	205452302	0	1	#0173b2	1
1	205455102	205550898	0	1	#0173b2	1
1	205551436	205672963	0	1	#0173b2	1
1	205673252	205819104	0	1	#0173b2	1
1	205819838	206214739	0	1	#0173b2	1
1	206218943	206593114	0	1	#0173b2	1
1	206593340	206677218	0	1	#0173b2	1
1	206678998	206794912	0	1	#0173b2	1
1	206795058	206955041	0	1	#0173b2	1
1	206955651	207105245	0	1	#0173b2	1
1	207105611	207236524	0	1	#0173b2	1
1	207238419	207401063	0	1	#0173b2	1
1	207401986	207652176	0	1	#0173b2	1
1	207653106	207851611	0	1	#0173b2	1
1	207851760	208028472	0	1	#0173b2	1
1	208028592	208127490	0	1	#0173b2	1
1	208128486	208237593	0	1	#0173b2	1
1	208237677	208361527	0	1	#0173b2	1
1	208362741	208449483	0	1	#0173b2	1
1	208450276	208583952	0	1	#0173b2	1
1	208584108	208701303	0	1	#0173b2	1
1	208701428	208810729	0	1	#0173b2	1
1	208813079	208948015	0	1	#0173b2	1
1	208948034	209067712	0	1	#0173b2	1
1	209071864	209205263	0	1	#0173b2	1
1	209205748	209325895	0	1	#0173b2	1
1	209325941	209547455	0	1	#0173b2	1
1	209547733	209712889	0	1	#0173b2	1
1	209713138	209807438	0	1	#0173b2	1
1	209807506	209916884	0	1	#0173b2	1
1	209918090	210030639	0	1	#0173b2	1
1	210030730	210296910	0	1	#0173b2	1
1	210297726	210443861	0	1	#0173b2	1
1	210448973	210569235	0	1	#0173b2	1
1	210569459	210665583	0	1	#0173b2	1
1	210666439	210777279	0	1	#0173b2	1
1	210778013	210871361	0	1	#0173b2	1
1	210872373	211008308	0	1	#0173b2	1
1	211009921	211188392	0	1	#0173b2	1
1	211188937	211358573	0	1	#0173b2	1
1	211358608	211556670	0	1	#cc78bc	1
1	211557162	211710744	0	1	#cc78bc	1
1	211711946	211806559	0	1	#cc78bc	1
1	211806784	211950105	0	1	#cc78bc	1
1	211952106	212171278	0	1	#cc78bc	1
1	212171623	212381445	0	1	#cc78bc	1
1	212381552	212590893	0	1	#cc78bc	1
1	212594063	212723496	0	1	#cc78bc	1
1	212723849	212817447	0	1	#cc78bc	1
1	212817620	212931573	0	1	#cc78bc	1
1	212934199	213104642	0	1	#de8f05	1
1	213105731	213311427	0	1	#cc78bc	1
1	213311543	213577003	0	1	#cc78bc	1
1	213577236	213697816	0	1	#cc78bc	1
1	213702665	213827269	0	1	#cc78bc	1
1	213827795	213925995	0	1	#de8f05	1
1	213926607	214073104	0	1	#de8f05	1
1	214073512	214213175	0	1	#de8f05	1
1	214216946	214375999	0	1	#de8f05	1
1	214381305	214500076	0	1	#de8f05	1
1	214501929	214609822	0	1	#0173b2	1
1	214610504	214738786	0	1	#0173b2	1
1	214741309	214854015	0	1	#0173b2	1
1	214855222	215063782	0	1	#0173b2	1
1	215063959	215192980	0	1	#0173b2	1
1	215193196	215388629	0	1	#0173b2	1
1	215390073	215674758	0	1	#0173b2	1
1	215678118	215868047	0	1	#0173b2	1
1	215868644	215968551	0	1	#0173b2	1
1	215968999	216079294	0	1	#0173b2	1
1	216080130	216193231	0	1	#0173b2	1
1	216193693	216347556	0	1	#0173b2	1
1	216347895	216554802	0	1	#0173b2	1
1	216556900	216681000	0	1	#0173b2	1
1	216681335	216795695	0	1	#cc78bc	1
1	216798333	216913146	0	1	#cc78bc	1
1	216913261	216998669	0	1	#0173b2	1
1	217000074	217110931	0	1	#0173b2	1
1	217112230	217227540	0	1	#cc78bc	1
1	217227826	217328672	0	1	#cc78bc	1
1	217333272	217438338	0	1	#cc78bc	1
1	217438561	217572098	0	1	#cc78bc	1
1	217572287	217760821	0	1	#cc78bc	1
1	217761193	217983123	0	1	#cc78bc	1
1	217988772	218121194	0	1	#cc78bc	1
1	218124633	218253106	0	1	#cc78bc	1
1	218253210	218365296	0	1	#0173b2	1
1	218366564	218509420	0	1	#0173b2	1
1	218509452	218611036	0	1	#0173b2	1
1	218611181	218744152	0	1	#0173b2	1
1	218745164	218860911	0	1	#0173b2	1
1	218861435	219013166	0	1	#0173b2	1
1	219013302	219150436	0	1	#0173b2	1
1	219150622	219470417	0	1	#0173b2	1
1	219473033	219619538	0	1	#0173b2	1
1	219622567	219753332	0	1	#0173b2	1
1	219755002	219915511	0	1	#0173b2	1
1	219916517	220074127	0	1	#0173b2	1
1	220074279	220240997	0	1	#0173b2	1
1	220242516	220491068	0	1	#0173b2	1
1	220492316	220613513	0	1	#0173b2	1
1	220613759	220865074	0	1	#0173b2	1
1	220867759	220968184	0	1	#0173b2	1
1	220969049	221092232	0	1	#0173b2	1
1	221093604	221281838	0	1	#0173b2	1
1	221289044	221486143	0	1	#0173b2	1
1	221486559	221652503	0	1	#0173b2	1
1	221653236	221847554	0	1	#0173b2	1
1	221848970	221956397	0	1	#0173b2	1
1	221958189	222086099	0	1	#0173b2	1
1	222087406	222250987	0	1	#0173b2	1
1	222252021	222442753	0	1	#0173b2	1
1	222443578	222614017	0	1	#0173b2	1
1	222614051	222794232	0	1	#0173b2	1
1	222797173	222971032	0	1	#0173b2	1
1	222971968	223123348	0	1	#0173b2	1
1	223124022	223258887	0	1	#0173b2	1
1	223259202	223424645	0	1	#0173b2	1
1	223424846	223608449	0	1	#0173b2	1
1	223609088	223686506	0	1	#0173b2	1
1	223686508	223830867	0	1	#0173b2	1
1	223831591	223953470	0	1	#0173b2	1
1	223953861	224242858	0	1	#0173b2	1
1	224242881	224403769	0	1	#0173b2	1
1	224407440	224625334	0	1	#0173b2	1
1	224635426	224822482	0	1	#0173b2	1
1	224824411	224950461	0	1	#0173b2	1
1	224950651	225159350	0	1	#0173b2	1
1	225162060	225466408	0	1	#0173b2	1
1	225469681	225598309	0	1	#0173b2	1
1	225598675	225815635	0	1	#0173b2	1
1	225823085	225972797	0	1	#0173b2	1
1	225973777	226067862	0	1	#0173b2	1
1	226068886	226230234	0	1	#0173b2	1
1	226230672	226428915	0	1	#0173b2	1
1	226430380	226621778	0	1	#0173b2	1
1	226622461	226763111	0	1	#0173b2	1
1	226763678	226882660	0	1	#0173b2	1
1	226883325	227075984	0	1	#0173b2	1
1	227076060	227182575	0	1	#0173b2	1
1	227182674	227454860	0	1	#0173b2	1
1	227467934	227612869	0	1	#0173b2	1
