#chr	spos	epos	feature	size	color	ChrCopy
22	27322490	27335580	0	1	#029e73	1
22	27335584	27349276	0	1	#029e73	1
22	27349338	27364454	0	1	#029e73	1
22	27364460	27379788	0	1	#029e73	1
22	27379830	27394624	0	1	#029e73	1
22	27394632	27408321	0	1	#029e73	1
22	27408341	27423653	0	1	#029e73	1
22	27423676	27435493	0	1	#029e73	1
22	27435500	27450032	0	1	#029e73	1
22	27450042	27465775	0	1	#029e73	1
22	27465803	27479796	0	1	#029e73	1
22	27479847	27492028	0	1	#029e73	1
22	27492035	27505967	0	1	#029e73	1
22	27505991	27519634	0	1	#029e73	1
22	27519649	27534840	0	1	#029e73	1
22	27534900	27548955	0	1	#029e73	1
22	27549004	27562873	0	1	#029e73	1
22	27562907	27577039	0	1	#029e73	1
22	27577063	27591915	0	1	#029e73	1
22	27591941	27608401	0	1	#029e73	1
22	27608468	27621475	0	1	#029e73	1
22	27621478	27636104	0	1	#029e73	1
22	27636138	27650459	0	1	#029e73	1
22	27650469	27664624	0	1	#029e73	1
22	27664625	27678311	0	1	#029e73	1
22	27678327	27694421	0	1	#029e73	1
22	27694426	27708584	0	1	#029e73	1
22	27708589	27722408	0	1	#029e73	1
22	27722498	27736099	0	1	#029e73	1
22	27736108	27752084	0	1	#029e73	1
22	27752125	27766326	0	1	#029e73	1
22	27766339	27780825	0	1	#029e73	1
22	27780830	27793193	0	1	#029e73	1
22	27793210	27806783	0	1	#029e73	1
22	27806826	27822388	0	1	#029e73	1
22	27822405	27836016	0	1	#029e73	1
22	27836041	27849397	0	1	#029e73	1
22	27849432	27864517	0	1	#029e73	1
22	27864546	27878307	0	1	#029e73	1
22	27878321	27891365	0	1	#029e73	1
22	27891409	27905630	0	1	#029e73	1
22	27905631	27922005	0	1	#029e73	1
22	27922025	27937158	0	1	#029e73	1
22	27937185	27951476	0	1	#029e73	1
22	27951537	27965231	0	1	#029e73	1
22	27965259	27980334	0	1	#029e73	1
22	27980419	27997296	0	1	#029e73	1
22	27997425	28014933	0	1	#029e73	1
22	28014947	28029538	0	1	#029e73	1
22	28029539	28043972	0	1	#029e73	1
22	28043974	28059150	0	1	#029e73	1
22	28059153	28073565	0	1	#029e73	1
22	28073630	28089518	0	1	#029e73	1
22	28089530	28103064	0	1	#029e73	1
22	28103087	28117969	0	1	#029e73	1
22	28117975	28134446	0	1	#029e73	1
22	28134531	28151120	0	1	#029e73	1
22	28151214	28166886	0	1	#029e73	1
22	28166908	28182830	0	1	#029e73	1
22	28182832	28200995	0	1	#029e73	1
22	28201003	28218296	0	1	#029e73	1
22	28218324	28272898	0	1	#029e73	1
22	28272948	28292054	0	1	#029e73	1
22	28292057	28311772	0	1	#029e73	1
22	28311800	28329516	0	1	#029e73	1
22	28329538	28351396	0	1	#029e73	1
22	28351423	28370971	0	1	#029e73	1
22	28370996	28388866	0	1	#029e73	1
22	28388916	28406584	0	1	#029e73	1
22	28406587	28424865	0	1	#029e73	1
22	28424932	28444102	0	1	#029e73	1
22	28444139	28464456	0	1	#029e73	1
22	28464518	28482818	0	1	#029e73	1
22	28482929	28505018	0	1	#029e73	1
22	28505082	28528382	0	1	#029e73	1
22	28528431	28548587	0	1	#029e73	1
22	28548625	28565924	0	1	#029e73	1
22	28565960	28587167	0	1	#029e73	1
22	28587168	28606069	0	1	#029e73	1
22	28606088	28625425	0	1	#029e73	1
22	28625427	28647386	0	1	#029e73	1
22	28647412	28669930	0	1	#029e73	1
22	28669990	28691260	0	1	#029e73	1
22	28691281	28712852	0	1	#029e73	1
22	28712934	28733478	0	1	#029e73	1
22	28733542	28752307	0	1	#029e73	1
22	28752393	28771787	0	1	#029e73	1
22	28771808	28792946	0	1	#029e73	1
22	28792955	28813752	0	1	#029e73	1
22	28813770	28834019	0	1	#029e73	1
22	28834079	28856760	0	1	#029e73	1
22	28856797	28877932	0	1	#029e73	1
22	28877963	28900819	0	1	#029e73	1
22	28900890	28921226	0	1	#029e73	1
22	28921265	28938050	0	1	#029e73	1
22	28938097	28958679	0	1	#029e73	1
22	28958885	28983436	0	1	#029e73	1
22	28983457	29006385	0	1	#029e73	1
22	29006400	29028226	0	1	#029e73	1
22	29028370	29047552	0	1	#029e73	1
22	29047554	29072626	0	1	#029e73	1
22	29072771	29092204	0	1	#029e73	1
22	29092235	29109202	0	1	#029e73	1
22	29109239	29130012	0	1	#029e73	1
22	29130025	29147438	0	1	#029e73	1
22	29147466	29164819	0	1	#029e73	1
22	29164849	29178360	0	1	#029e73	1
22	29178373	29195907	0	1	#029e73	1
22	29195929	29215168	0	1	#029e73	1
22	29215233	29234401	0	1	#029e73	1
22	29234407	29251813	0	1	#029e73	1
22	29251926	29269808	0	1	#029e73	1
22	29269841	29289038	0	1	#029e73	1
22	29289069	29307679	0	1	#029e73	1
22	29307771	29328625	0	1	#029e73	1
22	29328671	29348118	0	1	#029e73	1
22	29348133	29367994	0	1	#029e73	1
22	29368069	29387427	0	1	#029e73	1
22	29387436	29406803	0	1	#029e73	1
22	29406820	29426536	0	1	#029e73	1
22	29426545	29446403	0	1	#029e73	1
22	29446443	29461418	0	1	#029e73	1
22	29461548	29480352	0	1	#029e73	1
22	29480400	29498933	0	1	#029e73	1
22	29498988	29517197	0	1	#029e73	1
22	29517307	29534592	0	1	#029e73	1
22	29534608	29550173	0	1	#029e73	1
22	29550196	29565228	0	1	#029e73	1
22	29565229	29583519	0	1	#029e73	1
22	29583596	29600183	0	1	#029e73	1
22	29600263	29618851	0	1	#029e73	1
22	29618862	29633935	0	1	#029e73	1
22	29634135	29650933	0	1	#029e73	1
22	29650965	29665242	0	1	#029e73	1
22	29665268	29680265	0	1	#029e73	1
22	29680280	29697237	0	1	#029e73	1
22	29697250	29714260	0	1	#029e73	1
22	29714271	29732991	0	1	#029e73	1
22	29732993	29749229	0	1	#029e73	1
22	29749258	29765042	0	1	#029e73	1
22	29765075	29785022	0	1	#029e73	1
22	29785027	29806044	0	1	#029e73	1
22	29806105	29819979	0	1	#029e73	1
22	29820029	29835552	0	1	#029e73	1
22	29835606	29851074	0	1	#029e73	1
22	29851087	29868429	0	1	#029e73	1
22	29868448	29884603	0	1	#029e73	1
22	29884639	29902129	0	1	#029e73	1
22	29902175	29919995	0	1	#029e73	1
22	29920062	29936832	0	1	#029e73	1
22	29936834	29954593	0	1	#029e73	1
22	29954613	29972777	0	1	#029e73	1
22	29972787	29990617	0	1	#029e73	1
22	29990628	30006277	0	1	#029e73	1
22	30006304	30026801	0	1	#029e73	1
22	30026829	30046417	0	1	#029e73	1
22	30046418	30066335	0	1	#029e73	1
22	30066344	30084817	0	1	#029e73	1
22	30084876	30103454	0	1	#029e73	1
22	30103476	30120773	0	1	#029e73	1
22	30120808	30135537	0	1	#029e73	1
22	30135622	30153077	0	1	#029e73	1
22	30153147	30170993	0	1	#029e73	1
22	30170994	30189990	0	1	#029e73	1
22	30189991	30207906	0	1	#029e73	1
22	30207959	30226606	0	1	#029e73	1
22	30226609	30244829	0	1	#029e73	1
22	30244835	30263659	0	1	#029e73	1
22	30263671	30281542	0	1	#029e73	1
22	30281550	30299339	0	1	#029e73	1
22	30299355	30314903	0	1	#029e73	1
22	30314927	30331532	0	1	#029e73	1
22	30331544	30346584	0	1	#029e73	1
22	30346673	30362156	0	1	#029e73	1
22	30362176	30380103	0	1	#029e73	1
22	30380142	30398041	0	1	#029e73	1
22	30398078	30416528	0	1	#029e73	1
22	30416531	30434379	0	1	#029e73	1
22	30434393	30453797	0	1	#029e73	1
22	30453797	30475823	0	1	#029e73	1
22	30475837	30495080	0	1	#029e73	1
22	30495183	30517619	0	1	#029e73	1
22	30517628	30540288	0	1	#029e73	1
22	30540291	30563361	0	1	#029e73	1
22	30563383	30585165	0	1	#029e73	1
22	30585231	30604014	0	1	#029e73	1
22	30604015	30619442	0	1	#029e73	1
22	30619486	30637638	0	1	#029e73	1
22	30637646	30654535	0	1	#029e73	1
22	30654546	30671475	0	1	#029e73	1
22	30671507	30690082	0	1	#029e73	1
22	30690099	30710001	0	1	#029e73	1
22	30710033	30730773	0	1	#029e73	1
22	30730892	30748070	0	1	#029e73	1
22	30748103	30766428	0	1	#029e73	1
22	30766439	30780748	0	1	#029e73	1
22	30780768	30799774	0	1	#029e73	1
22	30799789	30819557	0	1	#029e73	1
22	30819615	30837046	0	1	#029e73	1
22	30837047	30854634	0	1	#029e73	1
22	30854639	30871145	0	1	#029e73	1
22	30871186	30888004	0	1	#029e73	1
22	30888081	30905065	0	1	#029e73	1
22	30905097	30921533	0	1	#029e73	1
22	30921534	30938750	0	1	#029e73	1
22	30938757	30953295	0	1	#029e73	1
22	30953332	30969111	0	1	#029e73	1
22	30969175	30985150	0	1	#029e73	1
22	30985195	30996992	0	1	#029e73	1
22	30997004	31009178	0	1	#029e73	1
22	31009188	31019690	0	1	#029e73	1
22	31019695	31029186	0	1	#029e73	1
22	31029199	31043994	0	1	#029e73	1
22	31044010	31061907	0	1	#029e73	1
22	31061963	31079456	0	1	#029e73	1
22	31079488	31096244	0	1	#029e73	1
22	31096273	31114604	0	1	#029e73	1
22	31114622	31133154	0	1	#029e73	1
22	31133165	31151350	0	1	#029e73	1
22	31151480	31170163	0	1	#029e73	1
22	31170169	31188201	0	1	#029e73	1
22	31188217	31206774	0	1	#029e73	1
22	31206786	31224371	0	1	#029e73	1
22	31224393	31245350	0	1	#029e73	1
22	31245507	31261888	0	1	#029e73	1
22	31261931	31276968	0	1	#029e73	1
22	31277017	31293787	0	1	#029e73	1
22	31293794	31311589	0	1	#029e73	1
22	31311596	31330490	0	1	#029e73	1
22	31330491	31349715	0	1	#029e73	1
22	31349733	31368249	0	1	#029e73	1
22	31368302	31385558	0	1	#029e73	1
22	31385569	31405749	0	1	#029e73	1
22	31405763	31429500	0	1	#029e73	1
22	31429501	31447403	0	1	#029e73	1
22	31447407	31466443	0	1	#029e73	1
22	31466448	31484018	0	1	#029e73	1
22	31484029	31501402	0	1	#029e73	1
22	31501464	31519589	0	1	#029e73	1
22	31519596	31535716	0	1	#029e73	1
22	31535731	31553387	0	1	#029e73	1
22	31553395	31572776	0	1	#029e73	1
22	31572821	31589784	0	1	#029e73	1
22	31589786	31609417	0	1	#029e73	1
22	31609450	31630436	0	1	#029e73	1
22	31630437	31650735	0	1	#029e73	1
22	31650761	31669331	0	1	#029e73	1
22	31669339	31686066	0	1	#029e73	1
22	31686102	31706635	0	1	#029e73	1
22	31706683	31727529	0	1	#029e73	1
22	31727530	31747217	0	1	#029e73	1
22	31747354	31767696	0	1	#029e73	1
22	31767791	31790022	0	1	#029e73	1
22	31790053	31808818	0	1	#029e73	1
22	31808827	31827400	0	1	#029e73	1
22	31827441	31843682	0	1	#029e73	1
22	31843728	31859511	0	1	#029e73	1
22	31859525	31876506	0	1	#029e73	1
22	31876508	31892888	0	1	#029e73	1
22	31892932	31909602	0	1	#029e73	1
22	31909623	31926826	0	1	#029e73	1
22	31926859	31945987	0	1	#029e73	1
22	31946079	31965331	0	1	#029e73	1
22	31965349	31983723	0	1	#029e73	1
22	31983760	32001037	0	1	#029e73	1
22	32001049	32015765	0	1	#029e73	1
22	32015766	32029662	0	1	#029e73	1
22	32029667	32046682	0	1	#029e73	1
22	32046690	32064746	0	1	#029e73	1
22	32064794	32081328	0	1	#029e73	1
22	32081350	32100094	0	1	#029e73	1
22	32100119	32116871	0	1	#029e73	1
22	32116876	32133656	0	1	#029e73	1
22	32133722	32150473	0	1	#029e73	1
22	32150476	32169501	0	1	#029e73	1
22	32169651	32186127	0	1	#029e73	1
22	32186129	32204522	0	1	#029e73	1
22	32204531	32222047	0	1	#029e73	1
22	32222056	32240782	0	1	#029e73	1
22	32240793	32259036	0	1	#029e73	1
22	32259180	32277455	0	1	#029e73	1
22	32277505	32295758	0	1	#029e73	1
22	32295800	32315241	0	1	#029e73	1
22	32315246	32335204	0	1	#029e73	1
22	32335242	32351998	0	1	#029e73	1
22	32352035	32368420	0	1	#029e73	1
22	32368444	32386953	0	1	#029e73	1
22	32387007	32405158	0	1	#029e73	1
22	32405179	32422459	0	1	#029e73	1
22	32422598	32442729	0	1	#029e73	1
22	32442742	32462063	0	1	#029e73	1
22	32462096	32480688	0	1	#029e73	1
22	32480738	32501763	0	1	#029e73	1
22	32501870	32519748	0	1	#029e73	1
22	32519810	32535942	0	1	#029e73	1
22	32535950	32548772	0	1	#029e73	1
22	32548798	32566096	0	1	#029e73	1
22	32566121	32579676	0	1	#029e73	1
22	32579697	32594647	0	1	#029e73	1
22	32594670	32608619	0	1	#029e73	1
22	32608635	32624561	0	1	#029e73	1
22	32624603	32641944	0	1	#029e73	1
22	32642005	32658959	0	1	#029e73	1
22	32658976	32673629	0	1	#029e73	1
22	32673633	32689077	0	1	#029e73	1
22	32689096	32702762	0	1	#029e73	1
22	32702763	32713302	0	1	#029e73	1
22	32713329	32724445	0	1	#029e73	1
22	32724491	32735294	0	1	#029e73	1
22	32735349	32750481	0	1	#029e73	1
22	32750494	32763523	0	1	#029e73	1
22	32763552	32779054	0	1	#029e73	1
22	32779131	32791395	0	1	#029e73	1
22	32791444	32806293	0	1	#029e73	1
22	32806294	32822565	0	1	#029e73	1
22	32822579	32837937	0	1	#029e73	1
22	32837952	32851633	0	1	#029e73	1
22	32851636	32866734	0	1	#029e73	1
22	32866740	32882616	0	1	#029e73	1
22	32882626	32899454	0	1	#029e73	1
22	32899480	32911187	0	1	#029e73	1
22	32911207	32926513	0	1	#029e73	1
22	32926565	32941570	0	1	#029e73	1
22	32941601	32956760	0	1	#029e73	1
22	32956862	32973802	0	1	#029e73	1
22	32973821	32989728	0	1	#029e73	1
22	32989748	33004189	0	1	#029e73	1
22	33004201	33020998	0	1	#029e73	1
22	33021004	33037748	0	1	#029e73	1
22	33037768	33077216	0	1	#029e73	1
22	33077295	33107301	0	1	#029e73	1
22	33107311	33124284	0	1	#029e73	1
22	33124335	33140406	0	1	#029e73	1
22	33140411	33156214	0	1	#029e73	1
22	33156239	33170881	0	1	#029e73	1
22	33170889	33185871	0	1	#029e73	1
22	33185875	33204409	0	1	#029e73	1
22	33204475	33222272	0	1	#029e73	1
22	33222274	33239146	0	1	#029e73	1
22	33239161	33257552	0	1	#029e73	1
22	33257553	33274907	0	1	#029e73	1
22	33274920	33291150	0	1	#029e73	1
22	33291162	33309304	0	1	#029e73	1
22	33309365	33328267	0	1	#029e73	1
22	33328269	33344459	0	1	#029e73	1
22	33344470	33360523	0	1	#029e73	1
22	33360528	33377045	0	1	#029e73	1
22	33377055	33393196	0	1	#029e73	1
22	33393202	33412096	0	1	#029e73	1
22	33412110	33430305	0	1	#029e73	1
22	33430422	33446431	0	1	#029e73	1
22	33446465	33464311	0	1	#029e73	1
22	33464317	33482235	0	1	#029e73	1
22	33482240	33498882	0	1	#029e73	1
22	33498950	33514967	0	1	#029e73	1
22	33515004	33531316	0	1	#029e73	1
22	33531335	33551018	0	1	#029e73	1
22	33551023	33568353	0	1	#029e73	1
22	33568375	33583586	0	1	#029e73	1
22	33583626	33599522	0	1	#029e73	1
22	33599527	33618841	0	1	#029e73	1
22	33618863	33637839	0	1	#029e73	1
22	33637857	33656160	0	1	#029e73	1
22	33656166	33671449	0	1	#029e73	1
22	33671493	33686874	0	1	#029e73	1
22	33686881	33701818	0	1	#029e73	1
22	33701830	33716543	0	1	#029e73	1
22	33716546	33730778	0	1	#029e73	1
22	33730819	33745107	0	1	#029e73	1
22	33745108	33761278	0	1	#029e73	1
22	33761285	33777259	0	1	#029e73	1
22	33777262	33791354	0	1	#029e73	1
22	33791374	33805275	0	1	#029e73	1
22	33805276	33821877	0	1	#029e73	1
22	33821878	33838497	0	1	#029e73	1
22	33838543	33853126	0	1	#029e73	1
22	33853158	33868899	0	1	#029e73	1
22	33868913	33884738	0	1	#029e73	1
22	33884740	33898762	0	1	#029e73	1
22	33898771	33912105	0	1	#029e73	1
22	33912118	33925503	0	1	#029e73	1
22	33925560	33940367	0	1	#029e73	1
22	33940384	33954615	0	1	#029e73	1
22	33954700	33971179	0	1	#029e73	1
22	33971192	33987401	0	1	#029e73	1
22	33987438	34001062	0	1	#029e73	1
22	34001081	34016258	0	1	#029e73	1
22	34016288	34030206	0	1	#029e73	1
22	34030207	34045600	0	1	#029e73	1
22	34045601	34060172	0	1	#029e73	1
22	34060229	34075842	0	1	#029e73	1
22	34075893	34091791	0	1	#029e73	1
22	34091826	34107463	0	1	#029e73	1
22	34107488	34121882	0	1	#029e73	1
22	34121884	34136002	0	1	#029e73	1
22	34136011	34150347	0	1	#029e73	1
22	34150383	34166492	0	1	#029e73	1
22	34166550	34180237	0	1	#029e73	1
22	34180238	34193656	0	1	#029e73	1
22	34193723	34209701	0	1	#029e73	1
22	34209742	34223749	0	1	#029e73	1
22	34223784	34238605	0	1	#029e73	1
22	34238645	34252545	0	1	#029e73	1
22	34252569	34267384	0	1	#029e73	1
22	34267412	34281977	0	1	#029e73	1
22	34282005	34298846	0	1	#029e73	1
22	34298917	34314223	0	1	#029e73	1
22	34314231	34331362	0	1	#029e73	1
22	34331375	34348587	0	1	#029e73	1
22	34348784	34366312	0	1	#029e73	1
22	34366317	34384528	0	1	#029e73	1
22	34384560	34401065	0	1	#029e73	1
22	34401066	34416184	0	1	#029e73	1
22	34416256	34432114	0	1	#029e73	1
22	34432163	34448308	0	1	#029e73	1
22	34448315	34464991	0	1	#029e73	1
22	34464992	34480135	0	1	#029e73	1
22	34480150	34496150	0	1	#029e73	1
22	34496157	34513874	0	1	#029e73	1
22	34513899	34531150	0	1	#029e73	1
22	34531343	34548110	0	1	#029e73	1
22	34548139	34563623	0	1	#029e73	1
22	34563624	34579473	0	1	#029e73	1
22	34579482	34595434	0	1	#029e73	1
22	34595453	34613704	0	1	#029e73	1
22	34613716	34628872	0	1	#029e73	1
22	34628877	34644678	0	1	#029e73	1
22	34644778	34661023	0	1	#029e73	1
22	34661030	34675400	0	1	#029e73	1
22	34675408	34692075	0	1	#029e73	1
22	34692090	34706641	0	1	#029e73	1
22	34706701	34721141	0	1	#029e73	1
22	34721144	34733780	0	1	#029e73	1
22	34733845	34748242	0	1	#029e73	1
22	34748244	34763208	0	1	#029e73	1
22	34763260	34777763	0	1	#029e73	1
22	34777803	34789887	0	1	#029e73	1
22	34789962	34801600	0	1	#029e73	1
22	34801622	34815446	0	1	#029e73	1
22	34815470	34829234	0	1	#029e73	1
22	34829299	34842429	0	1	#029e73	1
22	34842449	34856657	0	1	#029e73	1
22	34856658	34869820	0	1	#029e73	1
22	34869843	34882977	0	1	#029e73	1
22	34883001	34896265	0	1	#029e73	1
22	34896267	34904664	0	1	#029e73	1
22	34904665	34917841	0	1	#029e73	1
22	34917882	34931563	0	1	#029e73	1
22	34931577	34945020	0	1	#029e73	1
22	34945063	34960529	0	1	#029e73	1
22	34960551	34974011	0	1	#029e73	1
22	34974046	34986969	0	1	#029e73	1
22	34986985	35000655	0	1	#029e73	1
22	35000673	35014633	0	1	#029e73	1
22	35014686	35026154	0	1	#029e73	1
22	35026185	35039679	0	1	#029e73	1
22	35039682	35053423	0	1	#029e73	1
22	35053435	35068278	0	1	#029e73	1
22	35068294	35082904	0	1	#029e73	1
22	35082933	35096698	0	1	#029e73	1
22	35096720	35111765	0	1	#029e73	1
22	35111795	35128768	0	1	#029e73	1
22	35128775	35143378	0	1	#029e73	1
22	35143445	35156398	0	1	#029e73	1
22	35156399	35169628	0	1	#029e73	1
22	35169739	35183879	0	1	#029e73	1
22	35183897	35195079	0	1	#029e73	1
22	35195088	35209014	0	1	#029e73	1
22	35209135	35223130	0	1	#029e73	1
22	35223133	35237296	0	1	#029e73	1
22	35237366	35253661	0	1	#029e73	1
22	35253668	35271005	0	1	#029e73	1
22	35271075	35287590	0	1	#029e73	1
22	35287626	35304608	0	1	#029e73	1
22	35304614	35320963	0	1	#029e73	1
22	35321016	35335467	0	1	#029e73	1
22	35335505	35349608	0	1	#029e73	1
22	35349646	35363705	0	1	#029e73	1
22	35363707	35378032	0	1	#029e73	1
22	35378058	35393718	0	1	#029e73	1
22	35393734	35408687	0	1	#029e73	1
22	35408726	35423789	0	1	#029e73	1
22	35423793	35440118	0	1	#029e73	1
22	35440120	35455720	0	1	#029e73	1
22	35455752	35471621	0	1	#029e73	1
22	35471704	35488049	0	1	#029e73	1
22	35488063	35504958	0	1	#029e73	1
22	35504961	35520513	0	1	#029e73	1
22	35520568	35536729	0	1	#029e73	1
22	35536805	35552202	0	1	#029e73	1
22	35552209	35566871	0	1	#029e73	1
22	35566910	35584525	0	1	#029e73	1
22	35584562	35598683	0	1	#029e73	1
22	35598713	35615468	0	1	#029e73	1
22	35615495	35633595	0	1	#029e73	1
22	35633706	35651431	0	1	#029e73	1
22	35651441	35668862	0	1	#029e73	1
22	35668884	35687629	0	1	#029e73	1
22	35687710	35704951	0	1	#029e73	1
22	35704965	35719725	0	1	#029e73	1
22	35719860	35735081	0	1	#029e73	1
22	35735095	35750270	0	1	#029e73	1
22	35750407	35765352	0	1	#029e73	1
22	35765429	35783132	0	1	#029e73	1
22	35783136	35797369	0	1	#029e73	1
22	35797436	35812452	0	1	#029e73	1
22	35812460	35828324	0	1	#029e73	1
22	35828326	35843755	0	1	#029e73	1
22	35843774	35857662	0	1	#029e73	1
22	35857742	35872331	0	1	#029e73	1
22	35872337	35886885	0	1	#029e73	1
22	35886892	35902264	0	1	#029e73	1
22	35902300	35919187	0	1	#029e73	1
22	35919188	35936390	0	1	#029e73	1
22	35936410	35952603	0	1	#029e73	1
22	35952635	35967062	0	1	#029e73	1
22	35967075	35981719	0	1	#029e73	1
22	35981747	35995687	0	1	#029e73	1
22	35995708	36009320	0	1	#029e73	1
22	36009351	36026239	0	1	#029e73	1
22	36026244	36041852	0	1	#029e73	1
22	36041933	36058077	0	1	#029e73	1
22	36058160	36076241	0	1	#029e73	1
22	36076253	36091348	0	1	#029e73	1
22	36091349	36104433	0	1	#029e73	1
22	36104465	36118464	0	1	#029e73	1
22	36118474	36134139	0	1	#029e73	1
22	36134146	36155967	0	1	#029e73	1
22	36156027	36178094	0	1	#029e73	1
22	36178110	36197765	0	1	#029e73	1
22	36197784	36217380	0	1	#029e73	1
22	36217405	36237299	0	1	#029e73	1
22	36237355	36257868	0	1	#029e73	1
22	36257877	36276903	0	1	#029e73	1
22	36276905	36295428	0	1	#029e73	1
22	36295434	36313922	0	1	#029e73	1
22	36314052	36335317	0	1	#029e73	1
22	36335325	36355258	0	1	#029e73	1
22	36355358	36374429	0	1	#029e73	1
22	36374456	36393226	0	1	#029e73	1
22	36393228	36412649	0	1	#029e73	1
22	36412672	36431257	0	1	#029e73	1
22	36431318	36446817	0	1	#029e73	1
22	36446863	36464170	0	1	#029e73	1
22	36464322	36479033	0	1	#029e73	1
22	36479051	36495724	0	1	#029e73	1
22	36495776	36511249	0	1	#029e73	1
22	36511279	36528057	0	1	#029e73	1
22	36528127	36544107	0	1	#029e73	1
22	36544124	36559809	0	1	#029e73	1
22	36559829	36570284	0	1	#029e73	1
22	36570288	36584410	0	1	#029e73	1
22	36584412	36596371	0	1	#029e73	1
22	36596415	36608669	0	1	#029e73	1
22	36608683	36622453	0	1	#029e73	1
22	36622511	36636009	0	1	#029e73	1
22	36636056	36651701	0	1	#029e73	1
22	36651739	36663430	0	1	#029e73	1
22	36663437	36678720	0	1	#029e73	1
22	36678740	36692813	0	1	#029e73	1
22	36692827	36707166	0	1	#029e73	1
22	36707196	36719117	0	1	#029e73	1
22	36719152	36734797	0	1	#029e73	1
22	36734814	36750637	0	1	#029e73	1
22	36750638	36767073	0	1	#029e73	1
22	36767103	36783496	0	1	#029e73	1
22	36783549	36800016	0	1	#029e73	1
22	36800039	36815906	0	1	#029e73	1
22	36815949	36830887	0	1	#029e73	1
22	36830941	36845788	0	1	#029e73	1
22	36845824	36860530	0	1	#029e73	1
22	36860537	36874518	0	1	#029e73	1
22	36874520	36889442	0	1	#029e73	1
22	36889443	36903247	0	1	#029e73	1
22	36903249	36918766	0	1	#029e73	1
22	36918768	36932415	0	1	#029e73	1
22	36932421	36946898	0	1	#029e73	1
22	36946914	36961418	0	1	#029e73	1
22	36961476	36974867	0	1	#029e73	1
22	36974893	36989194	0	1	#029e73	1
22	36989200	37005899	0	1	#029e73	1
22	37005902	37021033	0	1	#029e73	1
22	37021073	37039277	0	1	#029e73	1
22	37039297	37055848	0	1	#029e73	1
22	37055879	37070282	0	1	#029e73	1
22	37070309	37086556	0	1	#029e73	1
22	37086625	37104923	0	1	#029e73	1
22	37104932	37121392	0	1	#029e73	1
22	37121396	37137722	0	1	#029e73	1
22	37137741	37153309	0	1	#029e73	1
22	37153336	37168485	0	1	#029e73	1
22	37168597	37184284	0	1	#029e73	1
22	37184364	37198774	0	1	#029e73	1
22	37198779	37213497	0	1	#029e73	1
22	37213529	37227861	0	1	#029e73	1
22	37227908	37242512	0	1	#029e73	1
22	37242568	37256445	0	1	#029e73	1
22	37256446	37269541	0	1	#029e73	1
22	37269556	37283040	0	1	#029e73	1
22	37283060	37299542	0	1	#029e73	1
22	37299562	37314533	0	1	#029e73	1
22	37314557	37328205	0	1	#029e73	1
22	37328239	37341644	0	1	#029e73	1
22	37341659	37355436	0	1	#029e73	1
22	37355460	37369503	0	1	#029e73	1
22	37369529	37384200	0	1	#029e73	1
22	37384212	37399480	0	1	#029e73	1
22	37399569	37414215	0	1	#029e73	1
22	37414216	37432512	0	1	#029e73	1
22	37432582	37449336	0	1	#029e73	1
22	37449395	37463735	0	1	#029e73	1
22	37463736	37478831	0	1	#029e73	1
22	37478859	37492660	0	1	#029e73	1
22	37492702	37507230	0	1	#029e73	1
22	37507240	37521331	0	1	#029e73	1
22	37521354	37535182	0	1	#029e73	1
22	37535189	37550532	0	1	#029e73	1
22	37550549	37564901	0	1	#029e73	1
22	37564907	37578960	0	1	#029e73	1
22	37578964	37593975	0	1	#029e73	1
22	37593977	37607677	0	1	#029e73	1
22	37607693	37621496	0	1	#029e73	1
22	37621513	37636806	0	1	#029e73	1
22	37636810	37651765	0	1	#029e73	1
22	37651795	37668431	0	1	#029e73	1
22	37668482	37681942	0	1	#029e73	1
22	37681962	37696555	0	1	#029e73	1
22	37696570	37711875	0	1	#029e73	1
22	37711893	37727452	0	1	#029e73	1
22	37727567	37743111	0	1	#029e73	1
22	37743114	37755976	0	1	#029e73	1
22	37755993	37771002	0	1	#029e73	1
22	37771059	37785769	0	1	#029e73	1
22	37785774	37799081	0	1	#029e73	1
22	37799101	37812144	0	1	#029e73	1
22	37812166	37828602	0	1	#029e73	1
22	37828606	37843711	0	1	#029e73	1
22	37843741	37860663	0	1	#029e73	1
22	37860677	37878020	0	1	#029e73	1
22	37878049	37893774	0	1	#029e73	1
22	37893815	37908108	0	1	#029e73	1
22	37908141	37924622	0	1	#029e73	1
22	37924636	37941464	0	1	#029e73	1
22	37941561	37958921	0	1	#029e73	1
22	37958942	37972628	0	1	#029e73	1
22	37972698	37986547	0	1	#029e73	1
22	37986677	38000761	0	1	#029e73	1
22	38000824	38015875	0	1	#029e73	1
22	38015907	38031901	0	1	#029e73	1
22	38031917	38046429	0	1	#029e73	1
22	38046437	38062013	0	1	#029e73	1
22	38062045	38077995	0	1	#029e73	1
22	38078007	38092059	0	1	#029e73	1
22	38092073	38106743	0	1	#029e73	1
22	38106775	38120797	0	1	#029e73	1
22	38120812	38136167	0	1	#029e73	1
22	38136190	38152491	0	1	#029e73	1
22	38152546	38167490	0	1	#029e73	1
22	38167513	38181492	0	1	#029e73	1
22	38181520	38197368	0	1	#029e73	1
22	38197382	38213718	0	1	#029e73	1
22	38213743	38230034	0	1	#029e73	1
22	38230074	38247141	0	1	#029e73	1
22	38247198	38264117	0	1	#029e73	1
22	38264215	38282468	0	1	#029e73	1
